product_id,product_name,brand_name,category_name,current_stock,total_orders,total_units_sold,avg_order_size,list_price,total_revenue,stock_status
308,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Electra,Comfort Bicycles,23.0,3,6.0,2.0,749.99,3749.95,Sufficient Stock
248,Electra Townie Original 7D EQ Ladies' - 2017/2018,Electra,Cruisers Bicycles,11.0,5,7.0,1.4,599.99,3683.94,Sufficient Stock
248,Electra Townie Original 7D EQ Ladies' - 2017/2018,Electra,Cruisers Bicycles,14.0,5,7.0,1.4,599.99,3683.94,Sufficient Stock
248,Electra Townie Original 7D EQ Ladies' - 2017/2018,Electra,Cruisers Bicycles,26.0,5,7.0,1.4,599.99,3683.94,Sufficient Stock
183,Trek Domane SL 5 Women's - 2018,Trek,Road Bikes,26.0,2,2.0,1.0,2199.99,3519.98,Sufficient Stock
113,Trek Marlin 5 - 2018,Trek,Mountain Bikes,7.0,6,8.0,1.3333333333333333,489.99,3498.53,Sufficient Stock
113,Trek Marlin 5 - 2018,Trek,Mountain Bikes,23.0,6,8.0,1.3333333333333333,489.99,3498.53,Sufficient Stock
113,Trek Marlin 5 - 2018,Trek,Mountain Bikes,24.0,6,8.0,1.3333333333333333,489.99,3498.53,Sufficient Stock
223,Electra Cruiser Lux 3i - 2018,Electra,Cruisers Bicycles,3.0,4,7.0,1.75,529.99,3455.53,Medium Stock
223,Electra Cruiser Lux 3i - 2018,Electra,Cruisers Bicycles,7.0,4,7.0,1.75,529.99,3455.53,Sufficient Stock
223,Electra Cruiser Lux 3i - 2018,Electra,Cruisers Bicycles,29.0,4,7.0,1.75,529.99,3455.53,Sufficient Stock
249,Electra White Water 3i - 2018,Electra,Cruisers Bicycles,6.0,4,5.0,1.25,749.99,3412.45,Sufficient Stock
249,Electra White Water 3i - 2018,Electra,Cruisers Bicycles,10.0,4,5.0,1.25,749.99,3412.45,Sufficient Stock
249,Electra White Water 3i - 2018,Electra,Cruisers Bicycles,27.0,4,5.0,1.25,749.99,3412.45,Sufficient Stock
166,Trek Domane AL 2 Women's - 2018,Trek,Road Bikes,23.0,4,5.0,1.25,749.99,3382.45,Sufficient Stock
213,Electra Cruiser 1 - 2016/2017/2018,Electra,Cruisers Bicycles,10.0,8,14.0,1.75,269.99,3364.08,Sufficient Stock
240,Electra Townie Commute 27D Ladies - 2018,Electra,Cruisers Bicycles,17.0,2,4.0,2.0,899.99,3329.96,Sufficient Stock
240,Electra Townie Commute 27D Ladies - 2018,Electra,Cruisers Bicycles,19.0,2,4.0,2.0,899.99,3329.96,Sufficient Stock
240,Electra Townie Commute 27D Ladies - 2018,Electra,Cruisers Bicycles,26.0,2,4.0,2.0,899.99,3329.96,Sufficient Stock
200,Trek Powerfly 5 - 2018,Trek,Electric Bikes,11.0,1,1.0,1.0,3499.99,3254.99,Sufficient Stock
200,Trek Powerfly 5 - 2018,Trek,Electric Bikes,27.0,1,1.0,1.0,3499.99,3254.99,Sufficient Stock
200,Trek Powerfly 5 - 2018,Trek,Electric Bikes,29.0,1,1.0,1.0,3499.99,3254.99,Sufficient Stock
83,Trek Boy's Kickster - 2015/2017,Trek,Children Bicycles,13.0,15,24.0,1.6,149.99,3236.78,Sufficient Stock
83,Trek Boy's Kickster - 2015/2017,Trek,Children Bicycles,21.0,15,24.0,1.6,149.99,3236.78,Sufficient Stock
83,Trek Boy's Kickster - 2015/2017,Trek,Children Bicycles,23.0,15,24.0,1.6,149.99,3236.78,Sufficient Stock
86,Trek Girl's Kickster - 2017,Trek,Children Bicycles,19.0,15,24.0,1.6,149.99,3193.29,Sufficient Stock
86,Trek Girl's Kickster - 2017,Trek,Children Bicycles,24.0,15,24.0,1.6,149.99,3193.29,Sufficient Stock
86,Trek Girl's Kickster - 2017,Trek,Children Bicycles,27.0,15,24.0,1.6,149.99,3193.29,Sufficient Stock
254,Electra Townie Balloon 3i EQ - 2017/2018,Electra,Cruisers Bicycles,4.0,4,5.0,1.25,749.99,3172.46,Sufficient Stock
254,Electra Townie Balloon 3i EQ - 2017/2018,Electra,Cruisers Bicycles,7.0,4,5.0,1.25,749.99,3172.46,Sufficient Stock
254,Electra Townie Balloon 3i EQ - 2017/2018,Electra,Cruisers Bicycles,24.0,4,5.0,1.25,749.99,3172.46,Sufficient Stock
217,Electra Straight 8 3i - 2018,Electra,Cruisers Bicycles,4.0,3,4.0,1.3333333333333333,909.99,3121.27,Sufficient Stock
217,Electra Straight 8 3i - 2018,Electra,Cruisers Bicycles,11.0,3,4.0,1.3333333333333333,909.99,3121.27,Sufficient Stock
217,Electra Straight 8 3i - 2018,Electra,Cruisers Bicycles,22.0,3,4.0,1.3333333333333333,909.99,3121.27,Sufficient Stock
259,Electra Amsterdam Royal 8i Ladies - 2018,Electra,Cruisers Bicycles,0.0,2,3.0,1.5,1199.99,3035.97,Out of Stock
259,Electra Amsterdam Royal 8i Ladies - 2018,Electra,Cruisers Bicycles,10.0,2,3.0,1.5,1199.99,3035.97,Sufficient Stock
259,Electra Amsterdam Royal 8i Ladies - 2018,Electra,Cruisers Bicycles,16.0,2,3.0,1.5,1199.99,3035.97,Sufficient Stock
176,Trek Madone 9 Frameset - 2018,Trek,Road Bikes,6.0,1,1.0,1.0,3199.99,2975.99,Sufficient Stock
176,Trek Madone 9 Frameset - 2018,Trek,Road Bikes,11.0,1,1.0,1.0,3199.99,2975.99,Sufficient Stock
176,Trek Madone 9 Frameset - 2018,Trek,Road Bikes,26.0,1,1.0,1.0,3199.99,2975.99,Sufficient Stock
211,Surly Straggler 650b - 2018,Surly,Cyclocross Bicycles,3.0,1,2.0,2.0,1549.0,2943.1,Medium Stock
211,Surly Straggler 650b - 2018,Surly,Cyclocross Bicycles,4.0,1,2.0,2.0,1549.0,2943.1,Medium Stock
211,Surly Straggler 650b - 2018,Surly,Cyclocross Bicycles,13.0,1,2.0,2.0,1549.0,2943.1,Sufficient Stock
114,Trek Marlin 6 - 2018,Trek,Mountain Bikes,12.0,4,6.0,1.5,579.99,2934.75,Sufficient Stock
126,Surly Big Fat Dummy Frameset - 2018,Surly,Mountain Bikes,5.0,5,7.0,1.4,469.99,2928.04,Sufficient Stock
126,Surly Big Fat Dummy Frameset - 2018,Surly,Mountain Bikes,13.0,5,7.0,1.4,469.99,2928.04,Sufficient Stock
126,Surly Big Fat Dummy Frameset - 2018,Surly,Mountain Bikes,28.0,5,7.0,1.4,469.99,2928.04,Sufficient Stock
295,"Electra Treasure 1 20"" - 2018",Electra,Children Bicycles,9.0,6,10.0,1.6666666666666667,319.99,2835.11,Sufficient Stock
295,"Electra Treasure 1 20"" - 2018",Electra,Children Bicycles,15.0,6,10.0,1.6666666666666667,319.99,2835.11,Sufficient Stock
295,"Electra Treasure 1 20"" - 2018",Electra,Children Bicycles,24.0,6,10.0,1.6666666666666667,319.99,2835.11,Sufficient Stock
219,Electra Moto 3i - 2018,Electra,Cruisers Bicycles,16.0,3,5.0,1.6666666666666667,639.99,2771.16,Sufficient Stock
219,Electra Moto 3i - 2018,Electra,Cruisers Bicycles,29.0,3,5.0,1.6666666666666667,639.99,2771.16,Sufficient Stock
219,Electra Moto 3i - 2018,Electra,Cruisers Bicycles,30.0,3,5.0,1.6666666666666667,639.99,2771.16,Sufficient Stock
178,Trek Domane AL 2 - 2018,Trek,Road Bikes,1.0,2,4.0,2.0,749.99,2624.97,Low Stock
178,Trek Domane AL 2 - 2018,Trek,Road Bikes,12.0,2,4.0,2.0,749.99,2624.97,Sufficient Stock
178,Trek Domane AL 2 - 2018,Trek,Road Bikes,23.0,2,4.0,2.0,749.99,2624.97,Sufficient Stock
179,Trek Domane AL 3 - 2018,Trek,Road Bikes,20.0,2,3.0,1.5,919.99,2585.17,Sufficient Stock
174,Trek Domane SLR Disc Frameset - 2018,Trek,Road Bikes,1.0,1,1.0,1.0,3199.99,2559.99,Medium Stock
174,Trek Domane SLR Disc Frameset - 2018,Trek,Road Bikes,8.0,1,1.0,1.0,3199.99,2559.99,Sufficient Stock
174,Trek Domane SLR Disc Frameset - 2018,Trek,Road Bikes,26.0,1,1.0,1.0,3199.99,2559.99,Sufficient Stock
118,Trek X-Caliber 8 - 2018,Trek,Mountain Bikes,9.0,2,3.0,1.5,999.99,2499.98,Sufficient Stock
118,Trek X-Caliber 8 - 2018,Trek,Mountain Bikes,12.0,2,3.0,1.5,999.99,2499.98,Sufficient Stock
118,Trek X-Caliber 8 - 2018,Trek,Mountain Bikes,25.0,2,3.0,1.5,999.99,2499.98,Sufficient Stock
261,Electra Townie Balloon 7i EQ - 2018,Electra,Cruisers Bicycles,3.0,2,3.0,1.5,899.99,2483.97,Medium Stock
261,Electra Townie Balloon 7i EQ - 2018,Electra,Cruisers Bicycles,4.0,2,3.0,1.5,899.99,2483.97,Medium Stock
261,Electra Townie Balloon 7i EQ - 2018,Electra,Cruisers Bicycles,24.0,2,3.0,1.5,899.99,2483.97,Sufficient Stock
238,Electra Townie Balloon 8D EQ - 2016/2017/2018,Electra,Cruisers Bicycles,6.0,3,4.0,1.3333333333333333,749.99,2474.97,Sufficient Stock
238,Electra Townie Balloon 8D EQ - 2016/2017/2018,Electra,Cruisers Bicycles,12.0,3,4.0,1.3333333333333333,749.99,2474.97,Sufficient Stock
238,Electra Townie Balloon 8D EQ - 2016/2017/2018,Electra,Cruisers Bicycles,20.0,3,4.0,1.3333333333333333,749.99,2474.97,Sufficient Stock
192,Electra Townie Go! 8i - 2017/2018,Electra,Electric Bikes,0.0,1,1.0,1.0,2599.99,2469.99,Out of Stock
192,Electra Townie Go! 8i - 2017/2018,Electra,Electric Bikes,10.0,1,1.0,1.0,2599.99,2469.99,Sufficient Stock
192,Electra Townie Go! 8i - 2017/2018,Electra,Electric Bikes,20.0,1,1.0,1.0,2599.99,2469.99,Sufficient Stock
255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Cruisers Bicycles,12.0,2,3.0,1.5,899.99,2456.97,Sufficient Stock
255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Cruisers Bicycles,13.0,2,3.0,1.5,899.99,2456.97,Sufficient Stock
255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Cruisers Bicycles,17.0,2,3.0,1.5,899.99,2456.97,Sufficient Stock
250,Electra Townie Go! 8i - 2017/2018,Electra,Cruisers Bicycles,3.0,1,1.0,1.0,2599.99,2417.99,Sufficient Stock
250,Electra Townie Go! 8i - 2017/2018,Electra,Cruisers Bicycles,16.0,1,1.0,1.0,2599.99,2417.99,Sufficient Stock
250,Electra Townie Go! 8i - 2017/2018,Electra,Cruisers Bicycles,23.0,1,1.0,1.0,2599.99,2417.99,Sufficient Stock
84,Sun Bicycles Lil Kitt'n - 2017,Sun Bicycles,Children Bicycles,11.0,16,24.0,1.5,109.99,2328.49,Sufficient Stock
84,Sun Bicycles Lil Kitt'n - 2017,Sun Bicycles,Children Bicycles,15.0,16,24.0,1.5,109.99,2328.49,Sufficient Stock
84,Sun Bicycles Lil Kitt'n - 2017,Sun Bicycles,Children Bicycles,22.0,16,24.0,1.5,109.99,2328.49,Sufficient Stock
265,Strider Strider 20 Sport - 2018,Strider,Children Bicycles,4.0,6,9.0,1.5,289.99,2305.42,Medium Stock
265,Strider Strider 20 Sport - 2018,Strider,Children Bicycles,22.0,6,9.0,1.5,289.99,2305.42,Sufficient Stock
265,Strider Strider 20 Sport - 2018,Strider,Children Bicycles,28.0,6,9.0,1.5,289.99,2305.42,Sufficient Stock
258,Electra Amsterdam Royal 8i - 2017/2018,Electra,Cruisers Bicycles,10.0,2,2.0,1.0,1259.9,2267.82,Sufficient Stock
119,Trek Kids' Neko - 2018,Trek,Mountain Bikes,17.0,3,5.0,1.6666666666666667,469.99,2213.65,Sufficient Stock
119,Trek Kids' Neko - 2018,Trek,Mountain Bikes,23.0,3,5.0,1.6666666666666667,469.99,2213.65,Sufficient Stock
119,Trek Kids' Neko - 2018,Trek,Mountain Bikes,29.0,3,5.0,1.6666666666666667,469.99,2213.65,Sufficient Stock
229,Electra Cruiser Lux 1 - 2016/2018,Electra,Cruisers Bicycles,7.0,3,6.0,2.0,429.99,2175.75,Sufficient Stock
229,Electra Cruiser Lux 1 - 2016/2018,Electra,Cruisers Bicycles,27.0,3,6.0,2.0,429.99,2175.75,Sufficient Stock
229,Electra Cruiser Lux 1 - 2016/2018,Electra,Cruisers Bicycles,29.0,3,6.0,2.0,429.99,2175.75,Sufficient Stock
127,Surly Pack Rat Frameset - 2018,Surly,Mountain Bikes,4.0,3,5.0,1.6666666666666667,469.99,2143.15,Medium Stock
307,Electra Townie Balloon 8D EQ - 2016/2017/2018,Electra,Comfort Bicycles,18.0,2,3.0,1.5,749.99,2092.47,Sufficient Stock
116,Trek Marlin 7 - 2017/2018,Trek,Mountain Bikes,17.0,2,3.0,1.5,749.99,2069.97,Sufficient Stock
116,Trek Marlin 7 - 2017/2018,Trek,Mountain Bikes,24.0,2,3.0,1.5,749.99,2069.97,Sufficient Stock
116,Trek Marlin 7 - 2017/2018,Trek,Mountain Bikes,30.0,2,3.0,1.5,749.99,2069.97,Sufficient Stock
302,Electra Townie Original 1 - 2018,Electra,Comfort Bicycles,0.0,4,5.0,1.25,449.99,2069.95,Out of Stock
236,Electra Morningstar 3i Ladies' - 2018,Electra,Cruisers Bicycles,3.0,3,3.0,1.0,749.99,2009.97,Sufficient Stock
236,Electra Morningstar 3i Ladies' - 2018,Electra,Cruisers Bicycles,7.0,3,3.0,1.0,749.99,2009.97,Sufficient Stock
236,Electra Morningstar 3i Ladies' - 2018,Electra,Cruisers Bicycles,18.0,3,3.0,1.0,749.99,2009.97,Sufficient Stock
282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Electra,Children Bicycles,6.0,5,8.0,1.6,279.99,2001.93,Sufficient Stock
282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Electra,Children Bicycles,8.0,5,8.0,1.6,279.99,2001.93,Sufficient Stock
282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Electra,Children Bicycles,18.0,5,8.0,1.6,279.99,2001.93,Sufficient Stock
297,"Electra Under-The-Sea 1 16"" - 2018",Electra,Children Bicycles,7.0,5,8.0,1.6,279.99,1987.93,Sufficient Stock
283,Electra Heartchya 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,1.0,4,7.0,1.75,319.99,1929.54,Low Stock
283,Electra Heartchya 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,10.0,4,7.0,1.75,319.99,1929.54,Sufficient Stock
283,Electra Heartchya 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,28.0,4,7.0,1.75,319.99,1929.54,Sufficient Stock
241,Electra Townie Commute 8D - 2018,Electra,Cruisers Bicycles,8.0,2,3.0,1.5,749.99,1897.47,Sufficient Stock
241,Electra Townie Commute 8D - 2018,Electra,Cruisers Bicycles,17.0,2,3.0,1.5,749.99,1897.47,Sufficient Stock
241,Electra Townie Commute 8D - 2018,Electra,Cruisers Bicycles,24.0,2,3.0,1.5,749.99,1897.47,Sufficient Stock
311,Electra Townie Commute 8D - 2018,Electra,Comfort Bicycles,20.0,2,3.0,1.5,749.99,1874.98,Sufficient Stock
311,Electra Townie Commute 8D - 2018,Electra,Comfort Bicycles,23.0,2,3.0,1.5,749.99,1874.98,Sufficient Stock
311,Electra Townie Commute 8D - 2018,Electra,Comfort Bicycles,27.0,2,3.0,1.5,749.99,1874.98,Sufficient Stock
231,Electra Cruiser Lux 3i Ladies' - 2018,Electra,Cruisers Bicycles,6.0,2,4.0,2.0,529.99,1854.97,Sufficient Stock
231,Electra Cruiser Lux 3i Ladies' - 2018,Electra,Cruisers Bicycles,8.0,2,4.0,2.0,529.99,1854.97,Sufficient Stock
231,Electra Cruiser Lux 3i Ladies' - 2018,Electra,Cruisers Bicycles,25.0,2,4.0,2.0,529.99,1854.97,Sufficient Stock
245,Electra Townie Original 3i EQ - 2017/2018,Electra,Cruisers Bicycles,3.0,3,3.0,1.0,659.99,1834.77,Sufficient Stock
245,Electra Townie Original 3i EQ - 2017/2018,Electra,Cruisers Bicycles,10.0,3,3.0,1.0,659.99,1834.77,Sufficient Stock
245,Electra Townie Original 3i EQ - 2017/2018,Electra,Cruisers Bicycles,18.0,3,3.0,1.0,659.99,1834.77,Sufficient Stock
224,Electra Cruiser Lux 7D - 2018,Electra,Cruisers Bicycles,4.0,3,4.0,1.3333333333333333,479.99,1823.96,Sufficient Stock
224,Electra Cruiser Lux 7D - 2018,Electra,Cruisers Bicycles,16.0,3,4.0,1.3333333333333333,479.99,1823.96,Sufficient Stock
224,Electra Cruiser Lux 7D - 2018,Electra,Cruisers Bicycles,23.0,3,4.0,1.3333333333333333,479.99,1823.96,Sufficient Stock
233,Electra Cruiser Lux Fat Tire 7D - 2018,Electra,Cruisers Bicycles,5.0,2,3.0,1.5,639.99,1811.17,Sufficient Stock
233,Electra Cruiser Lux Fat Tire 7D - 2018,Electra,Cruisers Bicycles,9.0,2,3.0,1.5,639.99,1811.17,Sufficient Stock
233,Electra Cruiser Lux Fat Tire 7D - 2018,Electra,Cruisers Bicycles,25.0,2,3.0,1.5,639.99,1811.17,Sufficient Stock
246,Electra Townie Original 3i EQ Ladies' - 2018,Electra,Cruisers Bicycles,0.0,2,3.0,1.5,639.99,1811.17,Out of Stock
246,Electra Townie Original 3i EQ Ladies' - 2018,Electra,Cruisers Bicycles,7.0,2,3.0,1.5,639.99,1811.17,Sufficient Stock
246,Electra Townie Original 3i EQ Ladies' - 2018,Electra,Cruisers Bicycles,10.0,2,3.0,1.5,639.99,1811.17,Sufficient Stock
293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,Electra,Children Bicycles,12.0,4,6.0,1.5,319.99,1804.74,Sufficient Stock
293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,Electra,Children Bicycles,14.0,4,6.0,1.5,319.99,1804.74,Sufficient Stock
293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,Electra,Children Bicycles,18.0,4,6.0,1.5,319.99,1804.74,Sufficient Stock
183,Trek Domane SL 5 Women's - 2018,Trek,Road Bikes,11.0,1,1.0,1.0,2199.99,1759.99,Sufficient Stock
263,Strider Classic 12 Balance Bike - 2018,Strider,Children Bicycles,21.0,14,22.0,1.5714285714285714,89.99,1715.21,Sufficient Stock
292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Electra,Children Bicycles,16.0,3,5.0,1.6666666666666667,369.99,1701.95,Sufficient Stock
292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Electra,Children Bicycles,22.0,3,5.0,1.6666666666666667,369.99,1701.95,Sufficient Stock
292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Electra,Children Bicycles,30.0,3,5.0,1.6666666666666667,369.99,1701.95,Sufficient Stock
213,Electra Cruiser 1 - 2016/2017/2018,Electra,Cruisers Bicycles,14.0,4,7.0,1.75,269.99,1682.04,Sufficient Stock
313,Electra Townie Original 1 Ladies' - 2018,Electra,Comfort Bicycles,0.0,3,4.0,1.3333333333333333,449.99,1574.97,Out of Stock
313,Electra Townie Original 1 Ladies' - 2018,Electra,Comfort Bicycles,14.0,3,4.0,1.3333333333333333,449.99,1574.97,Sufficient Stock
313,Electra Townie Original 1 Ladies' - 2018,Electra,Comfort Bicycles,24.0,3,4.0,1.3333333333333333,449.99,1574.97,Sufficient Stock
244,Electra Townie Original 21D Ladies' - 2018,Electra,Cruisers Bicycles,1.0,2,3.0,1.5,559.99,1573.57,Low Stock
244,Electra Townie Original 21D Ladies' - 2018,Electra,Cruisers Bicycles,5.0,2,3.0,1.5,559.99,1573.57,Sufficient Stock
244,Electra Townie Original 21D Ladies' - 2018,Electra,Cruisers Bicycles,10.0,2,3.0,1.5,559.99,1573.57,Sufficient Stock
271,Trek Precaliber 16 Girl's - 2018,Trek,Children Bicycles,6.0,5,8.0,1.6,209.99,1511.93,Sufficient Stock
271,Trek Precaliber 16 Girl's - 2018,Trek,Children Bicycles,23.0,5,8.0,1.6,209.99,1511.93,Sufficient Stock
271,Trek Precaliber 16 Girl's - 2018,Trek,Children Bicycles,26.0,5,8.0,1.6,209.99,1511.93,Sufficient Stock
220,Electra Cruiser 1 Ladies' - 2018,Electra,Cruisers Bicycles,0.0,4,6.0,1.5,269.99,1482.25,Out of Stock
220,Electra Cruiser 1 Ladies' - 2018,Electra,Cruisers Bicycles,4.0,4,6.0,1.5,269.99,1482.25,Medium Stock
220,Electra Cruiser 1 Ladies' - 2018,Electra,Cruisers Bicycles,6.0,4,6.0,1.5,269.99,1482.25,Sufficient Stock
114,Trek Marlin 6 - 2018,Trek,Mountain Bikes,3.0,2,3.0,1.5,579.99,1467.37,Medium Stock
112,Trek 820 - 2018,Trek,Mountain Bikes,1.0,3,4.0,1.3333333333333333,379.99,1379.36,Low Stock
112,Trek 820 - 2018,Trek,Mountain Bikes,17.0,3,4.0,1.3333333333333333,379.99,1379.36,Sufficient Stock
112,Trek 820 - 2018,Trek,Mountain Bikes,24.0,3,4.0,1.3333333333333333,379.99,1379.36,Sufficient Stock
298,Electra Water Lily 1 (16-inch) - Girl's - 2018,Electra,Children Bicycles,14.0,3,5.0,1.6666666666666667,279.99,1315.95,Sufficient Stock
298,Electra Water Lily 1 (16-inch) - Girl's - 2018,Electra,Children Bicycles,26.0,3,5.0,1.6666666666666667,279.99,1315.95,Sufficient Stock
298,Electra Water Lily 1 (16-inch) - Girl's - 2018,Electra,Children Bicycles,27.0,3,5.0,1.6666666666666667,279.99,1315.95,Sufficient Stock
312,Electra Townie Commute 8D Ladies' - 2018,Electra,Comfort Bicycles,2.0,1,2.0,2.0,699.99,1259.98,Medium Stock
312,Electra Townie Commute 8D Ladies' - 2018,Electra,Comfort Bicycles,18.0,1,2.0,2.0,699.99,1259.98,Sufficient Stock
312,Electra Townie Commute 8D Ladies' - 2018,Electra,Comfort Bicycles,23.0,1,2.0,2.0,699.99,1259.98,Sufficient Stock
289,"Electra Superbolt 1 20"" - 2018",Electra,Children Bicycles,2.0,2,4.0,2.0,319.99,1215.96,Medium Stock
286,"Electra Starship 1 16"" - 2018",Electra,Children Bicycles,3.0,3,5.0,1.6666666666666667,279.99,1212.36,Medium Stock
286,"Electra Starship 1 16"" - 2018",Electra,Children Bicycles,7.0,3,5.0,1.6666666666666667,279.99,1212.36,Sufficient Stock
286,"Electra Starship 1 16"" - 2018",Electra,Children Bicycles,28.0,3,5.0,1.6666666666666667,279.99,1212.36,Sufficient Stock
227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Electra,Cruisers Bicycles,12.0,3,4.0,1.3333333333333333,319.99,1209.56,Sufficient Stock
227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Electra,Cruisers Bicycles,19.0,3,4.0,1.3333333333333333,319.99,1209.56,Sufficient Stock
227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Electra,Cruisers Bicycles,22.0,3,4.0,1.3333333333333333,319.99,1209.56,Sufficient Stock
170,Trek CrossRip 2 - 2018,Trek,Road Bikes,2.0,1,1.0,1.0,1299.99,1208.99,Medium Stock
170,Trek CrossRip 2 - 2018,Trek,Road Bikes,13.0,1,1.0,1.0,1299.99,1208.99,Sufficient Stock
170,Trek CrossRip 2 - 2018,Trek,Road Bikes,14.0,1,1.0,1.0,1299.99,1208.99,Sufficient Stock
264,Strider Sport 16 - 2018,Strider,Children Bicycles,7.0,3,5.0,1.6666666666666667,249.99,1157.45,Sufficient Stock
264,Strider Sport 16 - 2018,Strider,Children Bicycles,13.0,3,5.0,1.6666666666666667,249.99,1157.45,Sufficient Stock
264,Strider Sport 16 - 2018,Strider,Children Bicycles,16.0,3,5.0,1.6666666666666667,249.99,1157.45,Sufficient Stock
268,Trek Kickster - 2018,Trek,Children Bicycles,3.0,5,8.0,1.6,159.99,1151.93,Medium Stock
268,Trek Kickster - 2018,Trek,Children Bicycles,17.0,5,8.0,1.6,159.99,1151.93,Sufficient Stock
268,Trek Kickster - 2018,Trek,Children Bicycles,23.0,5,8.0,1.6,159.99,1151.93,Sufficient Stock
258,Electra Amsterdam Royal 8i - 2017/2018,Electra,Cruisers Bicycles,25.0,1,1.0,1.0,1259.9,1133.91,Sufficient Stock
276,Trek Precaliber 24 (7-Speed) - Boys - 2018,Trek,Children Bicycles,7.0,3,4.0,1.3333333333333333,319.99,1129.56,Sufficient Stock
276,Trek Precaliber 24 (7-Speed) - Boys - 2018,Trek,Children Bicycles,9.0,3,4.0,1.3333333333333333,319.99,1129.56,Sufficient Stock
276,Trek Precaliber 24 (7-Speed) - Boys - 2018,Trek,Children Bicycles,14.0,3,4.0,1.3333333333333333,319.99,1129.56,Sufficient Stock
314,Electra Townie Original 21D EQ Ladies' - 2018,Electra,Comfort Bicycles,,1,2.0,2.0,679.99,1087.98,Sufficient Stock
315,Electra Townie Original 21D Ladies' - 2018,Electra,Comfort Bicycles,,1,2.0,2.0,559.99,1063.98,Sufficient Stock
269,Trek Precaliber 12 Boy's - 2018,Trek,Children Bicycles,4.0,4,6.0,1.5,199.99,1061.95,Medium Stock
269,Trek Precaliber 12 Boy's - 2018,Trek,Children Bicycles,22.0,4,6.0,1.5,199.99,1061.95,Sufficient Stock
269,Trek Precaliber 12 Boy's - 2018,Trek,Children Bicycles,26.0,4,6.0,1.5,199.99,1061.95,Sufficient Stock
143,Trek Domane ALR 3 - 2018,Trek,Road Bikes,9.0,1,1.0,1.0,1099.99,1022.99,Sufficient Stock
143,Trek Domane ALR 3 - 2018,Trek,Road Bikes,12.0,1,1.0,1.0,1099.99,1022.99,Sufficient Stock
143,Trek Domane ALR 3 - 2018,Trek,Road Bikes,19.0,1,1.0,1.0,1099.99,1022.99,Sufficient Stock
247,Electra Townie Original 7D EQ - 2018,Electra,Cruisers Bicycles,3.0,2,2.0,1.0,599.99,1019.98,Sufficient Stock
247,Electra Townie Original 7D EQ - 2018,Electra,Cruisers Bicycles,15.0,2,2.0,1.0,599.99,1019.98,Sufficient Stock
247,Electra Townie Original 7D EQ - 2018,Electra,Cruisers Bicycles,16.0,2,2.0,1.0,599.99,1019.98,Sufficient Stock
275,Trek Precaliber 20 Girl's - 2018,Trek,Children Bicycles,3.0,3,5.0,1.6666666666666667,229.99,1011.96,Medium Stock
275,Trek Precaliber 20 Girl's - 2018,Trek,Children Bicycles,23.0,3,5.0,1.6666666666666667,229.99,1011.96,Sufficient Stock
275,Trek Precaliber 20 Girl's - 2018,Trek,Children Bicycles,28.0,3,5.0,1.6666666666666667,229.99,1011.96,Sufficient Stock
281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Electra,Children Bicycles,2.0,3,3.0,1.0,319.99,892.77,Medium Stock
281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Electra,Children Bicycles,3.0,3,3.0,1.0,319.99,892.77,Sufficient Stock
281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Electra,Children Bicycles,11.0,3,3.0,1.0,319.99,892.77,Sufficient Stock
228,Electra Cruiser 7D Tall - 2016/2018,Electra,Cruisers Bicycles,7.0,2,3.0,1.5,319.99,873.57,Sufficient Stock
228,Electra Cruiser 7D Tall - 2016/2018,Electra,Cruisers Bicycles,22.0,2,3.0,1.5,319.99,873.57,Sufficient Stock
228,Electra Cruiser 7D Tall - 2016/2018,Electra,Cruisers Bicycles,29.0,2,3.0,1.5,319.99,873.57,Sufficient Stock
263,Strider Classic 12 Balance Bike - 2018,Strider,Children Bicycles,4.0,7,11.0,1.5714285714285714,89.99,857.6,Medium Stock
309,Electra Townie Commute 27D - 2018,Electra,Comfort Bicycles,7.0,1,1.0,1.0,899.99,836.99,Sufficient Stock
