product_id,product_name,quantity_sold,list_price,discount,total_revenue_before_discount,total_revenue_after_discount,revenue_difference
105,Sun Bicycles Streamway 7 - 2017,1,533.99,0.05,533.99,507.2905,26.6995
32,Trek Farley Alloy Frameset - 2017,1,469.99,0.05,469.99,446.4905,23.499500000000012
94,Haro Shredder Pro 20 - 2017,2,249.99,0.07,499.98,464.9814,34.99860000000001
109,Sun Bicycles Cruz 7 - Women's - 2017,2,416.99,0.1,833.98,750.582,83.39800000000002
42,Trek Fuel EX 5 27.5 Plus - 2017,2,2299.99,0.2,4599.98,3679.984,919.9959999999996
95,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.07,299.99,278.9907,20.999300000000005
13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.05,269.99,256.4905,13.499500000000012
26,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.99,479.992,119.99799999999999
17,Pure Cycles Vine 8-Speed - 2016,2,429.0,0.05,858.0,815.0999999999999,42.90000000000009
19,Pure Cycles William 3-Speed - 2016,2,449.0,0.2,898.0,718.4000000000001,179.5999999999999
84,Sun Bicycles Lil Kitt'n - 2017,2,109.99,0.05,219.98,208.981,10.998999999999995
6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.07,939.98,874.1813999999999,65.79860000000008
55,Trek Domane S 6 - 2017,1,2699.99,0.05,2699.99,2564.9905,134.9994999999999
37,Haro Flightline One ST - 2017,2,379.99,0.07,759.98,706.7814,53.198600000000056
105,Sun Bicycles Streamway 7 - 2017,2,533.99,0.2,1067.98,854.384,213.596
46,Haro SR 1.3 - 2017,2,1409.99,0.2,2819.98,2255.984,563.9960000000001
71,Sun Bicycles Atlas X-Type - 2017,1,416.99,0.05,416.99,396.1405,20.849500000000035
79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,2,402.99,0.07,805.98,749.5613999999999,56.41860000000008
92,Haro Shredder 20 - 2017,1,209.99,0.1,209.99,188.991,20.998999999999995
73,Sun Bicycles Brickell Tandem 7 - 2017,1,749.99,0.07,749.99,697.4907,52.49930000000006
29,Trek X-Caliber 8 - 2017,1,999.99,0.2,999.99,799.9920000000001,199.99799999999993
104,Sun Bicycles Streamway - 2017,1,481.99,0.05,481.99,457.8905,24.099500000000035
103,Sun Bicycles Streamway 3 - 2017,1,551.99,0.1,551.99,496.791,55.19900000000001
23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.07,299.99,278.9907,20.999300000000005
12,Electra Townie Original 21D - 2016,1,549.99,0.2,549.99,439.992,109.99799999999999
65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.98,645.4014,48.57860000000005
86,Trek Girl's Kickster - 2017,2,149.99,0.2,299.98,239.98400000000004,59.99599999999998
13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.1,539.98,485.982,53.99799999999999
87,Trek Precaliber 12 Boys - 2017,1,189.99,0.07,189.99,176.6907,13.299300000000017
89,Trek Precaliber 16 Boys - 2017,1,209.99,0.07,209.99,195.2907,14.699300000000022
97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.05,349.99,332.4905,17.499500000000012
26,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.99,539.991,59.999000000000024
6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.07,939.98,874.1813999999999,65.79860000000008
78,Sun Bicycles Biscayne Tandem CB - 2017,2,647.99,0.05,1295.98,1231.181,64.79899999999998
84,Sun Bicycles Lil Kitt'n - 2017,1,109.99,0.1,109.99,98.991,10.998999999999995
35,Sun Bicycles Spider 3i - 2017,2,832.99,0.05,1665.98,1582.681,83.29899999999998
15,Electra Moto 1 - 2016,2,529.99,0.2,1059.98,847.984,211.99599999999998
59,Trek Domane S 5 Disc - 2017,1,2599.99,0.05,2599.99,2469.9905,129.9994999999999
92,Haro Shredder 20 - 2017,1,209.99,0.2,209.99,167.99200000000002,41.99799999999999
93,Haro Shredder 20 Girls - 2017,1,209.99,0.1,209.99,188.991,20.998999999999995
108,Sun Bicycles Cruz 3 - Women's - 2017,2,449.99,0.2,899.98,719.984,179.99599999999998
74,Electra Cruiser Lux 1 - 2017,1,439.99,0.1,439.99,395.99100000000004,43.99899999999997
37,Haro Flightline One ST - 2017,2,379.99,0.07,759.98,706.7814,53.198600000000056
39,Trek Stache 5 - 2017,2,1499.99,0.05,2999.98,2849.9809999999998,149.99900000000025
68,Sun Bicycles Cruz 3 - 2017,2,449.99,0.07,899.98,836.9814,62.99860000000001
64,Electra Townie Original 7D - 2017,2,489.99,0.07,979.98,911.3814,68.59860000000003
78,Sun Bicycles Biscayne Tandem CB - 2017,1,647.99,0.07,647.99,602.6306999999999,45.359300000000076
102,Electra Townie Original 7D - 2017,2,489.99,0.1,979.98,881.9820000000001,97.99799999999993
15,Electra Moto 1 - 2016,1,529.99,0.05,529.99,503.4905,26.499500000000012
9,Trek Conduit+ - 2016,2,2999.99,0.05,5999.98,5699.981,299.9989999999998
7,Trek Slash 8 27.5 - 2016,1,3999.99,0.2,3999.99,3199.992,799.9979999999996
22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.05,269.99,256.4905,13.499500000000012
77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.1,1599.98,1439.982,159.99800000000005
67,Sun Bicycles Revolutions 24 - Girl's - 2017,2,250.99,0.2,501.98,401.58400000000006,100.39599999999996
73,Sun Bicycles Brickell Tandem 7 - 2017,2,749.99,0.1,1499.98,1349.982,149.99800000000005
10,Surly Straggler - 2016,2,1549.0,0.07,3098.0,2881.14,216.86000000000013
64,Electra Townie Original 7D - 2017,2,489.99,0.1,979.98,881.9820000000001,97.99799999999993
54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.05,3199.99,3039.9904999999994,159.99950000000035
19,Pure Cycles William 3-Speed - 2016,1,449.0,0.2,449.0,359.20000000000005,89.79999999999995
110,Sun Bicycles Drifter 7 - 2017,2,470.99,0.07,941.98,876.0414,65.93860000000006
43,Trek Fuel EX 9.8 27.5 Plus - 2017,1,5299.99,0.1,5299.99,4769.991,529.9989999999998
73,Sun Bicycles Brickell Tandem 7 - 2017,1,749.99,0.05,749.99,712.4905,37.49950000000001
106,Sun Bicycles Cruz 3 - 2017,2,449.99,0.05,899.98,854.981,44.999000000000024
32,Trek Farley Alloy Frameset - 2017,1,469.99,0.07,469.99,437.09069999999997,32.89930000000004
102,Electra Townie Original 7D - 2017,2,489.99,0.05,979.98,930.981,48.999000000000024
17,Pure Cycles Vine 8-Speed - 2016,2,429.0,0.07,858.0,797.9399999999999,60.06000000000006
62,Trek Boone 7 - 2017,2,3499.99,0.1,6999.98,6299.982,699.9979999999996
40,Trek Fuel EX 9.8 29 - 2017,2,4999.99,0.2,9999.98,7999.984,1999.9959999999992
47,Trek Remedy 9.8 - 2017,2,5299.99,0.1,10599.98,9539.982,1059.9979999999996
49,Trek Domane SL 6 - 2017,1,3499.99,0.2,3499.99,2799.992,699.9979999999996
85,Haro Downtown 16 - 2017,2,329.99,0.2,659.98,527.984,131.99599999999998
100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,489.99,0.05,489.99,465.4905,24.499500000000012
81,Electra Amsterdam Fashion 7i Ladies' - 2017,2,1099.99,0.05,2199.98,2089.9809999999998,109.99900000000025
42,Trek Fuel EX 5 27.5 Plus - 2017,2,2299.99,0.1,4599.98,4139.982,459.9979999999996
38,Haro Flightline Two 26 Plus - 2017,2,549.99,0.1,1099.98,989.9820000000001,109.99799999999993
97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.07,699.98,650.9814,48.99860000000001
97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.2,349.99,279.992,69.99799999999999
103,Sun Bicycles Streamway 3 - 2017,1,551.99,0.05,551.99,524.3905,27.599500000000035
62,Trek Boone 7 - 2017,1,3499.99,0.07,3499.99,3254.9906999999994,244.9993000000004
51,Trek Silque SLR 8 Women's - 2017,1,6499.99,0.1,6499.99,5849.991,649.9989999999998
108,Sun Bicycles Cruz 3 - Women's - 2017,1,449.99,0.05,449.99,427.4905,22.499500000000012
32,Trek Farley Alloy Frameset - 2017,1,469.99,0.2,469.99,375.992,93.99799999999999
81,Electra Amsterdam Fashion 7i Ladies' - 2017,1,1099.99,0.1,1099.99,989.991,109.99900000000002
59,Trek Domane S 5 Disc - 2017,2,2599.99,0.1,5199.98,4679.982,519.9979999999996
6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.1,939.98,845.9820000000001,93.99799999999993
77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.05,1599.98,1519.981,79.99900000000002
101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.2,339.99,271.992,67.99799999999999
11,Surly Straggler 650b - 2016,2,1680.99,0.07,3361.98,3126.6414,235.33860000000004
51,Trek Silque SLR 8 Women's - 2017,1,6499.99,0.07,6499.99,6044.990699999999,454.9993000000004
42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.1,2299.99,2069.991,229.9989999999998
90,Trek Precaliber 16 Girls - 2017,2,209.99,0.2,419.98,335.98400000000004,83.99599999999998
44,Haro SR 1.1 - 2017,1,539.99,0.07,539.99,502.1907,37.79930000000002
26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.99,569.9905,29.999500000000012
8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.07,1799.99,1673.9906999999998,125.99930000000018
42,Trek Fuel EX 5 27.5 Plus - 2017,2,2299.99,0.2,4599.98,3679.984,919.9959999999996
92,Haro Shredder 20 - 2017,1,209.99,0.2,209.99,167.99200000000002,41.99799999999999
55,Trek Domane S 6 - 2017,2,2699.99,0.2,5399.98,4319.9839999999995,1079.996
20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.05,1199.98,1139.981,59.999000000000024
36,Surly Troll Frameset - 2017,2,832.99,0.07,1665.98,1549.3614,116.61860000000001
61,Trek Powerfly 8 FS Plus - 2017,2,4999.99,0.1,9999.98,8999.982,999.9979999999996
32,Trek Farley Alloy Frameset - 2017,2,469.99,0.1,939.98,845.9820000000001,93.99799999999993
38,Haro Flightline Two 26 Plus - 2017,2,549.99,0.07,1099.98,1022.9813999999999,76.99860000000012
75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.05,1199.98,1139.981,59.999000000000024
70,Electra Amsterdam Original 3i - 2015/2017,1,659.99,0.07,659.99,613.7907,46.199299999999994
4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.07,5799.98,5393.9814,405.9985999999999
110,Sun Bicycles Drifter 7 - 2017,2,470.99,0.05,941.98,894.881,47.099000000000046
6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.2,939.98,751.984,187.99599999999998
87,Trek Precaliber 12 Boys - 2017,2,189.99,0.2,379.98,303.98400000000004,75.99599999999998
61,Trek Powerfly 8 FS Plus - 2017,2,4999.99,0.1,9999.98,8999.982,999.9979999999996
55,Trek Domane S 6 - 2017,1,2699.99,0.2,2699.99,2159.9919999999997,539.998
56,Trek Domane SLR 6 Disc - 2017,2,5499.99,0.07,10999.98,10229.981399999999,769.9986000000008
71,Sun Bicycles Atlas X-Type - 2017,2,416.99,0.07,833.98,775.6014,58.378600000000006
7,Trek Slash 8 27.5 - 2016,1,3999.99,0.1,3999.99,3599.991,399.9989999999998
60,Sun Bicycles ElectroLite - 2017,1,1559.99,0.07,1559.99,1450.7907,109.1993
32,Trek Farley Alloy Frameset - 2017,2,469.99,0.05,939.98,892.981,46.999000000000024
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.1,349.99,314.99100000000004,34.99899999999997
23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.1,299.99,269.99100000000004,29.998999999999967
87,Trek Precaliber 12 Boys - 2017,2,189.99,0.1,379.98,341.982,37.99799999999999
95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.2,599.98,479.98400000000004,119.99599999999998
55,Trek Domane S 6 - 2017,2,2699.99,0.07,5399.98,5021.9814,377.9985999999999
25,Electra Townie Original 7D - 2015/2016,1,499.99,0.07,499.99,464.9907,34.999300000000005
40,Trek Fuel EX 9.8 29 - 2017,1,4999.99,0.1,4999.99,4499.991,499.9989999999998
14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.1,269.99,242.991,26.998999999999995
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.2,599.98,479.98400000000004,119.99599999999998
101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.1,339.99,305.99100000000004,33.99899999999997
15,Electra Moto 1 - 2016,2,529.99,0.2,1059.98,847.984,211.99599999999998
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.1,349.99,314.99100000000004,34.99899999999997
34,Trek Session DH 27.5 Carbon Frameset - 2017,2,469.99,0.1,939.98,845.9820000000001,93.99799999999993
36,Surly Troll Frameset - 2017,1,832.99,0.05,832.99,791.3405,41.64949999999999
107,Sun Bicycles Cruz 7 - 2017,2,416.99,0.1,833.98,750.582,83.39800000000002
23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,299.99,0.05,599.98,569.981,29.999000000000024
15,Electra Moto 1 - 2016,2,529.99,0.2,1059.98,847.984,211.99599999999998
77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.05,1599.98,1519.981,79.99900000000002
57,Trek Emonda S 5 - 2017,1,1999.99,0.05,1999.99,1899.9904999999999,99.99950000000013
74,Electra Cruiser Lux 1 - 2017,1,439.99,0.05,439.99,417.9905,21.999500000000012
71,Sun Bicycles Atlas X-Type - 2017,2,416.99,0.05,833.98,792.281,41.69900000000007
94,Haro Shredder Pro 20 - 2017,1,249.99,0.05,249.99,237.4905,12.499500000000012
27,Surly Big Dummy Frameset - 2017,1,999.99,0.07,999.99,929.9907,69.99930000000006
10,Surly Straggler - 2016,1,1549.0,0.07,1549.0,1440.57,108.43000000000006
70,Electra Amsterdam Original 3i - 2015/2017,1,659.99,0.2,659.99,527.9920000000001,131.99799999999993
44,Haro SR 1.1 - 2017,1,539.99,0.07,539.99,502.1907,37.79930000000002
45,Haro SR 1.2 - 2017,1,869.99,0.2,869.99,695.9920000000001,173.99799999999993
38,Haro Flightline Two 26 Plus - 2017,2,549.99,0.07,1099.98,1022.9813999999999,76.99860000000012
33,Surly Wednesday Frameset - 2017,1,469.99,0.07,469.99,437.09069999999997,32.89930000000004
37,Haro Flightline One ST - 2017,2,379.99,0.1,759.98,683.9820000000001,75.99799999999993
13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.1,269.99,242.991,26.998999999999995
78,Sun Bicycles Biscayne Tandem CB - 2017,2,647.99,0.2,1295.98,1036.784,259.1959999999999
46,Haro SR 1.3 - 2017,1,1409.99,0.05,1409.99,1339.4904999999999,70.49950000000013
45,Haro SR 1.2 - 2017,2,869.99,0.07,1739.98,1618.1814,121.79860000000008
15,Electra Moto 1 - 2016,2,529.99,0.1,1059.98,953.9820000000001,105.99799999999993
28,Surly Karate Monkey 27.5+ Frameset - 2017,2,2499.99,0.1,4999.98,4499.982,499.9979999999996
26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.99,569.9905,29.999500000000012
94,Haro Shredder Pro 20 - 2017,2,249.99,0.05,499.98,474.981,24.999000000000024
33,Surly Wednesday Frameset - 2017,2,469.99,0.1,939.98,845.9820000000001,93.99799999999993
92,Haro Shredder 20 - 2017,1,209.99,0.1,209.99,188.991,20.998999999999995
12,Electra Townie Original 21D - 2016,1,549.99,0.05,549.99,522.4905,27.499500000000012
62,Trek Boone 7 - 2017,1,3499.99,0.05,3499.99,3324.9904999999994,174.99950000000035
104,Sun Bicycles Streamway - 2017,1,481.99,0.05,481.99,457.8905,24.099500000000035
61,Trek Powerfly 8 FS Plus - 2017,1,4999.99,0.2,4999.99,3999.992,999.9979999999996
78,Sun Bicycles Biscayne Tandem CB - 2017,2,647.99,0.05,1295.98,1231.181,64.79899999999998
66,Sun Bicycles Revolutions 24 - 2017,2,250.99,0.1,501.98,451.78200000000004,50.19799999999998
20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.05,1199.98,1139.981,59.999000000000024
6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.1,939.98,845.9820000000001,93.99799999999993
40,Trek Fuel EX 9.8 29 - 2017,2,4999.99,0.1,9999.98,8999.982,999.9979999999996
56,Trek Domane SLR 6 Disc - 2017,1,5499.99,0.07,5499.99,5114.990699999999,384.9993000000004
7,Trek Slash 8 27.5 - 2016,1,3999.99,0.07,3999.99,3719.9906999999994,279.9993000000004
79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,1,402.99,0.2,402.99,322.39200000000005,80.59799999999996
84,Sun Bicycles Lil Kitt'n - 2017,1,109.99,0.2,109.99,87.992,21.99799999999999
57,Trek Emonda S 5 - 2017,2,1999.99,0.05,3999.98,3799.9809999999998,199.99900000000025
25,Electra Townie Original 7D - 2015/2016,2,499.99,0.1,999.98,899.9820000000001,99.99799999999993
21,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.07,269.99,251.0907,18.89930000000001
88,Trek Precaliber 12 Girls - 2017,1,189.99,0.2,189.99,151.99200000000002,37.99799999999999
80,Sun Bicycles Brickell Tandem CB - 2017,1,761.99,0.2,761.99,609.592,152.39800000000002
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.2,349.99,279.992,69.99799999999999
43,Trek Fuel EX 9.8 27.5 Plus - 2017,2,5299.99,0.2,10599.98,8479.984,2119.995999999999
53,Surly Ogre Frameset - 2017,1,749.99,0.05,749.99,712.4905,37.49950000000001
14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.2,539.98,431.98400000000004,107.99599999999998
26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.98,1139.981,59.999000000000024
82,Electra Amsterdam Original 3i Ladies' - 2017,1,659.99,0.05,659.99,626.9905,32.99950000000001
44,Haro SR 1.1 - 2017,2,539.99,0.2,1079.98,863.984,215.99599999999998
100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,489.99,0.1,489.99,440.99100000000004,48.99899999999997
30,Surly Ice Cream Truck Frameset - 2017,2,999.99,0.05,1999.98,1899.981,99.99900000000002
61,Trek Powerfly 8 FS Plus - 2017,1,4999.99,0.05,4999.99,4749.9905,249.9994999999999
17,Pure Cycles Vine 8-Speed - 2016,2,429.0,0.1,858.0,772.2,85.79999999999995
41,Haro Shift R3 - 2017,1,1469.99,0.05,1469.99,1396.4904999999999,73.49950000000013
4,Trek Fuel EX 8 29 - 2016,1,2899.99,0.1,2899.99,2609.991,289.9989999999998
94,Haro Shredder Pro 20 - 2017,2,249.99,0.1,499.98,449.982,49.99799999999999
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.05,599.98,569.981,29.999000000000024
60,Sun Bicycles ElectroLite - 2017,1,1559.99,0.1,1559.99,1403.991,155.99900000000002
19,Pure Cycles William 3-Speed - 2016,1,449.0,0.2,449.0,359.20000000000005,89.79999999999995
8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.1,1799.99,1619.991,179.99900000000002
66,Sun Bicycles Revolutions 24 - 2017,1,250.99,0.1,250.99,225.89100000000002,25.09899999999999
73,Sun Bicycles Brickell Tandem 7 - 2017,1,749.99,0.2,749.99,599.9920000000001,149.99799999999993
88,Trek Precaliber 12 Girls - 2017,2,189.99,0.2,379.98,303.98400000000004,75.99599999999998
100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,489.99,0.05,489.99,465.4905,24.499500000000012
42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.1,2299.99,2069.991,229.9989999999998
37,Haro Flightline One ST - 2017,1,379.99,0.07,379.99,353.3907,26.599300000000028
52,Surly Steamroller - 2017,1,875.99,0.05,875.99,832.1904999999999,43.79950000000008
43,Trek Fuel EX 9.8 27.5 Plus - 2017,2,5299.99,0.07,10599.98,9857.981399999999,741.9986000000008
77,Electra Glam Punk 3i Ladies' - 2017,1,799.99,0.07,799.99,743.9907,55.99930000000006
45,Haro SR 1.2 - 2017,1,869.99,0.2,869.99,695.9920000000001,173.99799999999993
62,Trek Boone 7 - 2017,1,3499.99,0.05,3499.99,3324.9904999999994,174.99950000000035
19,Pure Cycles William 3-Speed - 2016,2,449.0,0.1,898.0,808.2,89.79999999999995
101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.07,339.99,316.1907,23.799300000000017
77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.07,1599.98,1487.9814,111.99860000000012
29,Trek X-Caliber 8 - 2017,2,999.99,0.2,1999.98,1599.9840000000002,399.99599999999987
52,Surly Steamroller - 2017,1,875.99,0.05,875.99,832.1904999999999,43.79950000000008
41,Haro Shift R3 - 2017,2,1469.99,0.1,2939.98,2645.982,293.99800000000005
72,Sun Bicycles Biscayne Tandem 7 - 2017,2,619.99,0.07,1239.98,1153.1814,86.79860000000008
90,Trek Precaliber 16 Girls - 2017,1,209.99,0.2,209.99,167.99200000000002,41.99799999999999
48,Trek Emonda S 4 - 2017,1,1499.99,0.2,1499.99,1199.992,299.99800000000005
45,Haro SR 1.2 - 2017,1,869.99,0.1,869.99,782.991,86.99900000000002
27,Surly Big Dummy Frameset - 2017,1,999.99,0.07,999.99,929.9907,69.99930000000006
108,Sun Bicycles Cruz 3 - Women's - 2017,1,449.99,0.2,449.99,359.992,89.99799999999999
95,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.05,299.99,284.9905,14.999500000000012
68,Sun Bicycles Cruz 3 - 2017,2,449.99,0.07,899.98,836.9814,62.99860000000001
87,Trek Precaliber 12 Boys - 2017,2,189.99,0.07,379.98,353.3814,26.598600000000033
59,Trek Domane S 5 Disc - 2017,2,2599.99,0.2,5199.98,4159.9839999999995,1039.996
100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,489.99,0.07,489.99,455.6907,34.29930000000002
4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.2,5799.98,4639.9839999999995,1159.996
7,Trek Slash 8 27.5 - 2016,1,3999.99,0.2,3999.99,3199.992,799.9979999999996
111,Sun Bicycles Drifter 7 - Women's - 2017,1,470.99,0.1,470.99,423.891,47.09899999999999
54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.2,3199.99,2559.992,639.9979999999996
25,Electra Townie Original 7D - 2015/2016,2,499.99,0.1,999.98,899.9820000000001,99.99799999999993
50,Trek Silque SLR 7 Women's - 2017,2,5999.99,0.07,11999.98,11159.981399999999,839.9986000000008
87,Trek Precaliber 12 Boys - 2017,2,189.99,0.07,379.98,353.3814,26.598600000000033
32,Trek Farley Alloy Frameset - 2017,2,469.99,0.07,939.98,874.1813999999999,65.79860000000008
16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.98,959.984,239.99599999999998
71,Sun Bicycles Atlas X-Type - 2017,2,416.99,0.1,833.98,750.582,83.39800000000002
86,Trek Girl's Kickster - 2017,1,149.99,0.07,149.99,139.4907,10.499300000000005
95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.07,599.98,557.9814,41.99860000000001
20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.07,599.99,557.9907,41.99930000000006
58,Trek Madone 9.2 - 2017,1,4999.99,0.2,4999.99,3999.992,999.9979999999996
81,Electra Amsterdam Fashion 7i Ladies' - 2017,1,1099.99,0.1,1099.99,989.991,109.99900000000002
58,Trek Madone 9.2 - 2017,1,4999.99,0.07,4999.99,4649.990699999999,349.9993000000004
30,Surly Ice Cream Truck Frameset - 2017,1,999.99,0.1,999.99,899.991,99.99900000000002
18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449.0,0.2,898.0,718.4000000000001,179.5999999999999
58,Trek Madone 9.2 - 2017,1,4999.99,0.2,4999.99,3999.992,999.9979999999996
42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.05,2299.99,2184.9905,114.9994999999999
24,Electra Townie Original 21D - 2016,2,549.99,0.2,1099.98,879.984,219.99599999999998
78,Sun Bicycles Biscayne Tandem CB - 2017,2,647.99,0.2,1295.98,1036.784,259.1959999999999
56,Trek Domane SLR 6 Disc - 2017,2,5499.99,0.2,10999.98,8799.984,2199.995999999999
93,Haro Shredder 20 Girls - 2017,2,209.99,0.05,419.98,398.981,20.999000000000024
9,Trek Conduit+ - 2016,2,2999.99,0.1,5999.98,5399.982,599.9979999999996
4,Trek Fuel EX 8 29 - 2016,1,2899.99,0.1,2899.99,2609.991,289.9989999999998
11,Surly Straggler 650b - 2016,1,1680.99,0.2,1680.99,1344.7920000000001,336.19799999999987
103,Sun Bicycles Streamway 3 - 2017,2,551.99,0.1,1103.98,993.582,110.39800000000002
32,Trek Farley Alloy Frameset - 2017,1,469.99,0.1,469.99,422.99100000000004,46.99899999999997
9,Trek Conduit+ - 2016,2,2999.99,0.05,5999.98,5699.981,299.9989999999998
72,Sun Bicycles Biscayne Tandem 7 - 2017,2,619.99,0.07,1239.98,1153.1814,86.79860000000008
74,Electra Cruiser Lux 1 - 2017,1,439.99,0.05,439.99,417.9905,21.999500000000012
52,Surly Steamroller - 2017,1,875.99,0.07,875.99,814.6707,61.3193
63,Trek Boone Race Shop Limited - 2017,1,3499.99,0.2,3499.99,2799.992,699.9979999999996
36,Surly Troll Frameset - 2017,1,832.99,0.05,832.99,791.3405,41.64949999999999
49,Trek Domane SL 6 - 2017,2,3499.99,0.05,6999.98,6649.980999999999,349.9990000000007
75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.05,599.99,569.9905,29.999500000000012
111,Sun Bicycles Drifter 7 - Women's - 2017,1,470.99,0.05,470.99,447.4405,23.549500000000023
50,Trek Silque SLR 7 Women's - 2017,2,5999.99,0.2,11999.98,9599.984,2399.995999999999
61,Trek Powerfly 8 FS Plus - 2017,2,4999.99,0.05,9999.98,9499.981,499.9989999999998
81,Electra Amsterdam Fashion 7i Ladies' - 2017,1,1099.99,0.2,1099.99,879.9920000000001,219.99799999999993
7,Trek Slash 8 27.5 - 2016,1,3999.99,0.1,3999.99,3599.991,399.9989999999998
32,Trek Farley Alloy Frameset - 2017,1,469.99,0.1,469.99,422.99100000000004,46.99899999999997
11,Surly Straggler 650b - 2016,1,1680.99,0.2,1680.99,1344.7920000000001,336.19799999999987
101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.07,339.99,316.1907,23.799300000000017
8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.05,1799.99,1709.9904999999999,89.99950000000013
4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.05,5799.98,5509.981,289.9989999999998
78,Sun Bicycles Biscayne Tandem CB - 2017,2,647.99,0.07,1295.98,1205.2613999999999,90.71860000000015
93,Haro Shredder 20 Girls - 2017,1,209.99,0.1,209.99,188.991,20.998999999999995
69,Sun Bicycles Cruz 7 - 2017,2,416.99,0.2,833.98,667.1840000000001,166.79599999999994
6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.1,469.99,422.99100000000004,46.99899999999997
109,Sun Bicycles Cruz 7 - Women's - 2017,2,416.99,0.2,833.98,667.1840000000001,166.79599999999994
81,Electra Amsterdam Fashion 7i Ladies' - 2017,2,1099.99,0.07,2199.98,2045.9814,153.99860000000012
87,Trek Precaliber 12 Boys - 2017,1,189.99,0.07,189.99,176.6907,13.299300000000017
27,Surly Big Dummy Frameset - 2017,2,999.99,0.2,1999.98,1599.9840000000002,399.99599999999987
62,Trek Boone 7 - 2017,2,3499.99,0.1,6999.98,6299.982,699.9979999999996
